"Gene_name","logFC","logCPM","F","PValue","FDR"
"ABHD6",-0.740103529829907,2.69979820883841,1.66609552332165,0.247192661145777,0.606578337104881
"ABHD8",-0.370788585295342,2.91881939762863,0.614375664569837,0.46479648448072,0.767353855007339
"ABI1",0.178990778251996,4.78349708460489,0.313987886823364,0.596791250258208,0.83627371592119
"ABI2",-0.671424253905919,6.87192776874431,4.90391341424501,0.0715953798797909,0.408391304213609
"ABL1",-0.187481167315411,4.52301684361058,0.208563615505412,0.664962565342575,0.872257447837958
"ABL2",-0.218577021246175,4.53253330573777,0.229279757414078,0.65006409131791,0.864983809686625
"ABLIM1",-0.905422372173206,4.24135948675887,4.24562907632104,0.0880220628609574,0.434898009343938
"ABR",-0.52149931312119,3.90477974762634,1.19983910643228,0.317936640151134,0.66754843184562
"ABRACL",0.439671029098909,6.43986744959543,1.03585593068092,0.350466691335754,0.691726509399423
"ABRAXAS1",0.235051406721344,5.2248667916418,0.367891447056967,0.567761973283991,0.822475109076344
"ABRAXAS2",-0.113819940691687,3.86175058818339,0.0842769540718043,0.781965267583052,0.921866829732034
"ABT1",-0.0612732154787292,5.77807718757291,0.0217161973645034,0.887973345415436,0.960691958825571
"ABTB1",0.0770067817499171,2.37044895014499,0.0208717348159092,0.890154993754841,0.961479942629726
"ABTB2",-0.0562339140630786,1.88009213427504,0.00893155436271592,0.92797584396292,0.974675225620059
"AC002310.1",-0.796396475117502,3.51657347873732,3.91059527636502,0.0984377345210655,0.448287609507051
"AC002454.1",-0.485351620684195,3.2462703132148,0.339109923265625,0.58286707544089,0.830051425841309
"AC002467.1",-0.0109127925025464,1.95296393951613,0.000745073762239469,0.979164156433584,0.994329445753091
"AC002470.1",-0.697099199373953,1.34845957572187,1.58340295356931,0.257880951487248,0.617733933899805
"AC003102.1",0.0320284719976995,2.13913410800607,0.00223746542774718,0.963903717077869,0.989100628775174
"AC003681.1",0.773742964494554,1.22420260204157,2.41950585444699,0.173986933321534,0.540099338690344
"AC004076.2",-1.48025371608808,1.82420232670868,3.59576189489163,0.109859188820903,0.461256875830605
"AC004130.1",-1.49117574896328,2.52155215330549,9.56237411916314,0.0231328614359342,0.303804725904195
"AC004148.2",-0.353182496848785,3.49389461887778,0.144475027355111,0.71777985415022,0.898516658284087
"AC004241.1",0.650203476862267,1.1812784546482,1.57952456364494,0.258399118459793,0.617923943642175
"AC004540.1",-0.549269996940959,2.05483499194664,0.865409845551621,0.390333716159774,0.717551611133648
"AC004540.2",-3.09789381746052,4.27539719182323,29.9818584209711,0.00189661433170609,0.174459801553288
"AC004803.1",-0.309158850892469,2.09880569369278,0.538544731923557,0.492418243511894,0.781616494035676
"AC004812.2",-0.447176441756132,2.94866941963684,0.791956849715777,0.40988107990656,0.729611356013283
"AC004816.1",0.779757857585743,1.85715687647224,2.71142278698847,0.153914573405468,0.514589155732222
"AC004825.2",0.434036292533372,0.640236266979926,0.814548959404931,0.403696610380243,0.726148229033366
"AC004918.1",-0.475016626760433,1.19735642656961,1.04127921574517,0.349307705756672,0.691290543343556
"AC004943.2",-0.504012214106833,0.89305228411915,1.23383475528971,0.311786534862132,0.662589158785943
"AC004951.1",-0.939948315375926,3.16694724268812,3.26645790862113,0.123891786609036,0.478438664271776
"AC005034.3",0.125223250315572,1.63747174629909,0.0559750805571499,0.821336119202058,0.93743997915571
"AC005070.3",-0.297845083098946,1.78569378101585,0.479667110253043,0.516074481742977,0.79487491740013
"AC005076.1",-0.0853937428547693,2.19742142398416,0.0485154456786913,0.833426272788393,0.941288586619921
"AC005224.3",0.33897186793429,1.28194329802699,0.340697542304566,0.582011163369838,0.82984746817106
"AC005229.4",-0.879427050162556,2.85713524370481,4.82187006625487,0.0733981003057803,0.409706873418572
"AC005261.1",-0.0235075343373482,4.3963989647607,0.00252634759223981,0.961646388686108,0.988305729017201
"AC005261.2",1.02367731647414,1.09281029996728,4.39205091909788,0.0839481960820959,0.4283050769041
"AC005261.3",0.14209330486696,2.37683139814121,0.0988018731137707,0.764578979159429,0.916488944645351
"AC005332.5",-0.103128798270636,2.25085238442277,0.05242332391775,0.826978488624422,0.93961666788722
"AC005332.6",-0.231823699657774,0.717637574407381,0.260729591441026,0.628990865953538,0.855405488465347
"AC005332.7",-0.260293270568404,2.56427015584919,0.42060746116779,0.542134526178695,0.810516843368878
"AC005498.3",-0.631677124181194,1.07821476653978,0.86609648232755,0.390158383415659,0.717335710279948
"AC005726.1",-0.0828809516441422,1.43895108309073,0.0155233326431535,0.905169691667758,0.967517969496006
"AC005726.5",-0.668266074158218,3.1836990435414,3.21709974627207,0.126209042145629,0.480918097031104
"AC005790.1",0.641408009689333,0.929737026508657,2.78570208736582,0.149336137225055,0.507477661543189
"AC005838.2",-0.198081600824321,1.97547519918399,0.10927614378365,0.752909195028593,0.911850150976772
"AC005921.2",-0.284715796189276,4.42500766185285,0.232591903636872,0.647761347091305,0.86405367202965
"AC006064.4",1.50016622795551,1.48781579601571,6.67381625333532,0.0440186377631152,0.359814616860503
"AC006213.2",0.17095229272312,2.5763051062666,0.0897710006641743,0.775207609961756,0.919948439484214
"AC006333.2",-0.257041189153659,4.10684975441196,0.643398410500938,0.454960693005518,0.760807840297814
"AC006449.6",0.362596205146358,2.02616724111745,0.894439781200257,0.383033300627157,0.714849346775868
"AC006480.2",-0.557968516697133,2.0482085166457,1.59448054936003,0.256409490199726,0.615541728507363
"AC006504.5",-0.3495657737467,2.59380050317931,0.566181613303557,0.482008293314957,0.776527141284314
"AC007032.1",0.948470580753631,0.918383836250344,6.02499502141849,0.0520812565901388,0.373940919549279
"AC007038.2",-0.509691888281401,1.24581066241512,0.751730194606137,0.421299710699074,0.73630111910935
"AC007240.1",-0.92425470812507,1.6346934652064,2.15074241129038,0.195962170765763,0.559144190681404
"AC007325.4",-0.613723295365939,2.60726744553072,0.616994652694636,0.463893242390433,0.766986665737458
"AC007388.1",-0.296274016726712,3.00322684044601,0.209788644750086,0.664056574579035,0.87213821096079
"AC007405.3",0.0403692149770112,2.69812425421387,0.00910427903355013,0.927285210787166,0.974675225620059
"AC007541.1",-0.857576061076253,2.83694180853829,2.41800274537512,0.174099751589213,0.540099338690344
"AC007614.1",-1.71976241651435,1.88298954601354,4.62897907163669,0.0778912100533618,0.419887721635985
"AC007773.1",1.3624095490824,0.575850158854603,13.1662128885133,0.0122451757566551,0.258686989709946
"AC007906.2",0.304340882605473,0.832121395621805,0.367750626459519,0.567833834121057,0.822475109076344
"AC007938.3",-0.369623615680601,1.38376426766259,0.599475670408572,0.46999646286775,0.769893481568447
"AC008124.1",-1.02598524845519,5.35351531472214,6.65681335135815,0.0442072657628064,0.360559494614745
"AC008267.5",0.4063451378826,3.34687252483913,0.620264850405333,0.462769853168539,0.766686799403828
"AC008393.1",-0.676071363572473,1.55679683891351,1.34782849393152,0.292454223417625,0.647737754529259
"AC008443.5",0.155701906375119,1.85665018081912,0.104125650778725,0.758565315649973,0.915003002747243
"AC008543.1",0.272308071186658,0.555443158005405,0.411117377159907,0.546570254157144,0.812901895045046
"AC008608.2",-0.313556025761565,2.03941908380894,0.394772227725884,0.554387176763465,0.815426218926155
"AC008637.1",0.687793054602022,1.27720616133694,1.93757364334209,0.216369992665552,0.577981134740583
"AC008741.2",-1.13777930548876,3.5729574097475,9.9840661352023,0.0213020214614701,0.298024812191342
"AC008764.6",-0.144853743380407,1.53429813824252,0.0685005204238855,0.802832137385287,0.929215731142642
"AC008764.8",0.215728461122503,1.54987583279087,0.276235578100708,0.619200846262929,0.849456092869502
"AC008771.1",0.0290551616119617,2.70618356906069,0.00439203428878749,0.949448538616769,0.983249731784974
"AC008915.2",0.455917459226607,3.25330650306024,1.50876531855251,0.268134159679345,0.627994425769504
"AC008966.1",-0.079397964794536,0.721285117177622,0.0380937501124618,0.852098867426572,0.947604197175913
"AC009041.2",-0.114753019890103,4.15718866052602,0.0411718254600846,0.846331417374537,0.945448334891111
"AC009113.1",-0.889231819367708,2.21588186007242,4.29699882616956,0.0865621786371455,0.431140883308483
"AC009118.2",0.108799693302328,1.38149619127607,0.0705706119180575,0.799954910319295,0.928281256490018
"AC009126.1",-0.429807742375794,0.868841637375607,1.07928978081661,0.341353763997464,0.685715202208621
"AC009283.1",-0.787060579056515,1.05283539119625,1.42078113592187,0.281031159107008,0.640518055721435
"AC009309.1",-1.30505768776606,1.67216021574327,5.54745484081193,0.0593658228720787,0.388007002653375
"AC009403.1",-0.191300383508675,2.83227356772706,0.244811384708443,0.639441017097029,0.859978241891734
"AC009414.2",-0.761348949829645,3.41519758716194,1.50408961663671,0.268796803943684,0.628327257048511
"AC009501.1",-3.16336600501828,3.41544695603801,33.0998104257184,0.00148914069418206,0.174459801553288
"AC009506.1",-0.237965036242775,2.6298750915991,0.301430976608586,0.604035372882645,0.840279113242225
"AC009570.1",-1.46865444480726,1.63464893336373,8.29189418275045,0.0301372836589523,0.322716760410824
"AC009779.2",0.634986037936674,2.59555742308788,1.87969085563629,0.222447062277363,0.582167686534547
"AC009948.1",-0.188527162096027,2.97680248564752,0.218149187254607,0.65795930361695,0.869048447667711
"AC009961.1",0.702988923805828,0.908707380932368,2.92832405518056,0.141071462074416,0.49853085115056
"AC010331.1",1.56126864147229,2.60191294659927,14.3758122723676,0.010181801367383,0.248542135182919
"AC010618.3",-0.0964753239828755,2.30053583069709,0.0631575016395554,0.810482536567159,0.933078936374913
"AC010642.2",-0.734325311895452,6.13934501022204,3.0353165754909,0.135290327721236,0.491503295550147
"AC010864.1",-0.637402709618322,1.05381246197703,0.95987533629643,0.367378034589037,0.705712076364492
"AC010894.2",1.27594951509349,1.0865306306688,10.7555560878194,0.018431359734896,0.288456802734722
"AC010931.2",-2.97384469048067,3.01262174007001,2.92998539713104,0.140979048134957,0.49853085115056
"AC010969.2",0.179085953266818,1.46639566128324,0.176734198928568,0.689747728136168,0.88383244714939
"AC010997.5",-0.545449113080184,1.34652098744826,1.702771396544,0.242662563230472,0.601655558933975
"AC011043.1",-1.95035934554258,4.56807492934552,20.7400709931134,0.00453043349084817,0.217601286118568
"AC011447.3",0.470405387335297,2.52635169241751,1.40303005427036,0.283747174971629,0.642931978834967
"AC011468.5",-0.137250815147369,1.40674056558843,0.046250998385296,0.837288724883675,0.94290093409292
"AC011511.1",-0.817984170429297,2.81446668441031,3.36665659606495,0.119368158854337,0.474531383795355
"AC011603.2",0.222102201718292,2.21824116611279,0.203497559944439,0.668744571781427,0.874809518946628
"AC012306.2",-0.881991368237287,3.9667917461749,6.15213541172367,0.0503503759314629,0.372689875112572
"AC012360.3",-0.810103589310135,4.70394520854459,6.93807683533095,0.0412236051874677,0.353297664572139
"AC012368.1",1.47013028744706,2.54752160406884,13.6717911606096,0.011319313369958,0.253837325286637
"AC012467.2",-0.772961679309287,1.45635441792062,1.64019636812584,0.250467926823269,0.609817683586639
"AC012615.1",0.484998196269946,3.52277857660521,2.21513835143763,0.190346733049073,0.55563535858188
"AC012640.2",-0.595734885251308,2.07623660999525,1.24745845353486,0.309373702786229,0.661916489572844
"AC012645.1",-1.70087793021029,2.96431101859031,1.99107481735768,0.210966713494595,0.573219683566214
"AC013394.1",0.0773850780841469,1.67517886725644,0.0193003891353122,0.894338374492045,0.963488231397966
"AC015813.1",0.258276545489585,2.64891750999486,0.279387689993057,0.617254860326679,0.847724950589405
"AC015813.2",0.970075641710324,1.84590165776212,2.88568692384931,0.143472835245585,0.5018107181381
"AC015922.4",0.0797116415560977,2.24381592941404,0.0236084184647509,0.883237705918496,0.958917264039075
"AC015982.1",0.378381308274339,1.6564387794828,0.585970062717515,0.474802106276496,0.772611917273003
"AC016065.1",-0.177017144337497,4.22511620645491,0.322059456543414,0.592237327659725,0.834315818994708
"AC016355.1",-1.54388738734082,1.98829252934464,8.03504418912864,0.0318962729378364,0.327286696696103
"AC016394.1",-0.0510644345158726,2.71324910194447,0.0101646724917569,0.923183145020054,0.973685896275517
"AC016588.2",-0.708327174844952,1.38078458820248,2.46659998475154,0.170504641082672,0.535406518350121
"AC016727.1",-0.402537693244537,0.933099349588126,0.860026629091353,0.391712874584618,0.718003846981885
"AC016773.1",0.288993122247712,1.03584323974025,0.168841779653228,0.696304911127255,0.888032732273378
"AC016876.1",0.271127914836655,1.23680842743853,0.437920627929183,0.534227417168468,0.80546856716774
"AC017083.1",0.0426560342531098,1.29480936657792,0.00701709571043337,0.936135991925326,0.97750719533961
"AC017100.1",-0.514709223237351,2.36059368307106,1.24279234137197,0.310196822565451,0.662408930765305
"AC018647.2",-1.10544712682039,2.53077947412973,6.21584153882853,0.0495127126254949,0.372244623468621
"AC018797.2",0.414276434018963,3.06864867444165,1.02312671372965,0.353211346532153,0.694210151661609
"AC019069.1",-0.0049464815072015,1.52419722152011,0.000158190308013113,0.990398227767419,0.997204472513436
"AC019205.1",-0.995464452159122,3.31300957970996,2.72302257350215,0.153186555094893,0.513644998690882
"AC020765.2",0.603740677629976,1.6381370118313,1.63521546212891,0.251105240059868,0.610157189905014
"AC020910.4",0.621931998509031,1.2926447213718,2.64434404189596,0.158222644596351,0.519825691984544
"AC020915.3",0.425174048668943,3.20422637093419,1.06970902588182,0.343331164249806,0.687994790974061
"AC020916.1",0.727509360694023,3.38407789552498,1.10243913689989,0.336649921646288,0.681229642860443
"AC020928.1",0.280162732966453,1.99193096031322,0.502881490875891,0.506492514400273,0.790600656714544
"AC020928.2",2.00140912667483,2.27087035816437,17.4797914032913,0.00666174031719028,0.23852953811716
"AC021092.1",0.370211056403671,3.3544425183329,0.887837829753652,0.384673583787671,0.715747004549072
"AC021321.1",-0.277003312192081,1.40595493221725,0.234630945958783,0.646353997644341,0.863168792911122
"AC021504.1",0.700850296543741,2.50557020259753,1.27156304766576,0.305174994904166,0.658378923546732
"AC022098.1",-0.261430193001883,1.66954084471126,0.403545528172078,0.550163004149537,0.813900294240017
"AC022382.1",-0.282627521899691,1.2319253758506,0.444409744281821,0.531323148474838,0.80360875021576
"AC023034.1",1.40237502077306,2.83819525151428,4.30539812388632,0.0863266805260158,0.43077002924303
"AC023157.3",-0.0386537926994502,2.37013143043641,0.00490821070463959,0.946565897856981,0.982425639850972
"AC024060.1",-0.00882877195976547,1.89301325231553,0.000317634040614566,0.986394597453741,0.996111761452603
"AC025159.1",-0.0193155894688727,4.51243599813458,0.00181823061261883,0.967457979987482,0.99033900091243
"AC025164.1",0.375665606270453,2.84938774791275,0.405259342093078,0.549345578576067,0.813611857262414
"AC025181.2",-0.0856321677548352,2.74600707075561,0.036557082333564,0.85506940242759,0.948389234770839
"AC026304.1",0.46860759552108,1.9888842243546,0.736170080394453,0.425863606501258,0.739014397390223
"AC026401.3",-0.604732805502105,2.3566614206183,1.91141231434156,0.219086107260226,0.580234033162796
"AC026979.2",0.950193849497797,3.37130828933608,7.882131692261,0.0330106033336289,0.331228661141967
"AC027031.2",-1.04708485580486,4.4426844168453,8.33171556767932,0.029876520121279,0.322716760410824
"AC027097.1",0.143761907887253,2.11416268754343,0.102811878982116,0.760033053115713,0.915124328657893
"AC027307.3",-1.12814134404285,1.75999332936796,3.59111339903955,0.11004139752713,0.461256875830605
"AC027644.3",-0.864965568685273,5.09963564947125,4.83224628878438,0.0731666648440385,0.409614513483774
"AC027682.4",-0.0845663791966505,1.59327941571623,0.0139014018347869,0.910231974435032,0.96942878121637
"AC034236.2",-0.472695432118301,2.16250105259079,0.681400515569712,0.442631212780789,0.750764575524164
"AC036176.1",-0.801285164589316,3.06308981502516,2.25760218491499,0.186770263381569,0.55139738858264
"AC040162.1",0.539643547191102,0.77947032356784,1.87253976855714,0.223215186031962,0.583278184689526
"AC040169.1",-0.128579651586628,1.9710764598031,0.0969861465496011,0.766671204402222,0.917156011139917
"AC046143.1",-0.495579924214774,2.05237871968248,1.39873153043071,0.284410886820452,0.643612072585654
"AC048341.1",-1.28147120779419,2.44093685334687,4.5941799357122,0.0787420875629785,0.421044212069776
"AC048341.2",-1.11211885175867,2.31520221192169,4.21264255170065,0.0889775899315747,0.436637248974687
"AC060780.1",-0.620301760960784,4.00774406510741,1.86052047021501,0.224515030965517,0.583709457926903
"AC062017.1",-0.034349109758664,1.29811132573102,0.00321888281914509,0.956713415623636,0.986042289885478
"AC062029.1",0.0394043704481485,0.884726503255755,0.00879714332255775,0.928517963456352,0.974675225620059
"AC064807.1",-0.0247111243900881,2.49121708096397,0.00259840524374475,0.961103814205554,0.988305729017201
"AC064836.3",-0.513904196066065,1.79877175579593,1.06029690296274,0.345291591577347,0.688804475664275
"AC067838.1",-0.412990839403521,0.851772613380649,0.523328901514576,0.49833125154857,0.785564288155436
"AC067852.2",-0.0129924255192836,3.59462381957644,0.00139443595877513,0.971499307391488,0.991551703440177
"AC068473.5",-0.837923980237814,2.53092882353958,1.75709632810158,0.236175747862878,0.594976594331527
"AC068888.1",0.0659105809884044,2.34520485064307,0.0288460560428346,0.871065516082416,0.954119123741503
"AC069148.1",0.183758769394198,1.08898401288395,0.101930910544828,0.761023151536438,0.915400210824665
"AC069185.1",1.42915419691106,1.70444026024147,11.7239215689447,0.0155254022421869,0.268914212593523
"AC073111.5",-0.129261676206147,2.36132921056065,0.110870376308846,0.751188961672544,0.911370890294699
"AC073195.1",0.155048602792252,2.35183503041676,0.097796473106882,0.765734811045593,0.917156011139917
"AC073389.1",-0.241977509067206,1.60488800822131,0.305758136355108,0.601516525399421,0.838846813273646
"AC073508.3",-1.07030589641905,1.63538743532392,5.30308162196366,0.0636431130733537,0.395692930976975
"AC073896.2",0.140940394722468,1.43267143224186,0.0977619226593984,0.765774648382463,0.917156011139917
"AC074032.1",-0.744338475945972,2.63394324719244,2.46404419435319,0.170691049787966,0.535630156741574
"AC074117.1",0.436724644217582,3.5554227862147,0.461967693939133,0.523620092795343,0.798707556612493
"AC078846.1",-0.550748510384019,3.17949172311808,0.615973196088467,0.464245146700682,0.767168852570618
"AC078909.2",-0.729641156076319,1.25068465486176,1.84723988312396,0.225964264952982,0.584265178924362
"AC079922.2",0.376692786811361,1.60140132511044,0.86221449453037,0.391151375716134,0.718003846981885
"AC080038.1",-0.889246347619396,2.3470215071943,4.8015125145873,0.0738551125145935,0.411067049149635
"AC083798.2",0.277534154723195,1.77328422287677,0.193410213459001,0.676451242433684,0.879203525450447
"AC083843.3",-0.401892544383969,1.00796762592349,0.224962724710028,0.653097130713316,0.866507456509573
"AC083880.1",0.329613952184714,1.04424960533638,0.322946367372141,0.591741676981787,0.834132961114584
"AC084033.3",-1.24870797342757,5.30689698075156,5.74631628905455,0.0561720329703163,0.383392315044765
"AC087239.1",1.22135693065507,1.71430656948982,3.06337824166815,0.13382954904883,0.490107735065449
"AC087741.1",-0.702035284560947,1.37560708047635,1.22907581745109,0.312636264332993,0.663266238256435
"AC090114.2",-0.963315063354728,2.66247469472665,3.71980377064818,0.105148890595128,0.453907221821434
"AC090152.1",-2.50249737004118,3.30023032850561,17.0420884338055,0.00704584661489635,0.239902642070284
"AC090204.1",0.6863791612234,6.16150573878477,2.17076807629678,0.194190491912557,0.558072489744991
"AC091133.2",-0.138656156436099,1.65389571766407,0.0431657445326572,0.842715262349816,0.943966709444903
"AC091153.3",-0.46152165035078,1.16366686817502,0.806276237669652,0.405942811296067,0.726829288341045
"AC091271.1",0.0563029306952389,3.16829619781955,0.0229338821952481,0.88490271036909,0.959562983500755
"AC091729.3",-0.0654454846189478,3.07541978899253,0.0172443420186589,0.900084709874728,0.965821895279715
"AC092171.3",-0.586644398489005,1.5332864609306,0.827314925454641,0.40027124114594,0.724745941011176
"AC092279.1",-1.05062111623591,3.64773248828348,6.9047924272981,0.0415620152245696,0.353888084848079
"AC092683.1",-0.63075458744812,1.05698006043312,1.79446320692263,0.231861790034815,0.590349558683259
"AC092747.4",-0.267578982103613,1.80500450377502,0.314896478838776,0.596274700949557,0.836192657764232
"AC092803.2",0.0995102740444102,1.3224992111511,0.0302437051614113,0.868014819663136,0.953453451558805
"AC092807.3",-0.392983802061195,1.13258317715926,0.387676358788614,0.557853244548086,0.817536181674486
"AC092910.3",-0.360200031269449,1.03383366376156,0.494769730738675,0.50980143315368,0.791224647190221
"AC093157.1",-0.0537205570491929,3.76838630218937,0.0224261497777283,0.88617263534934,0.959917071437851
"AC093249.6",-0.354298228895509,2.52367412729032,0.392296843218291,0.555591208746534,0.816393960343693
"AC093297.2",-0.683176083034625,2.3444040174828,1.56685943012475,0.260102145413102,0.620013892957494
"AC093323.1",-0.0838028627453625,4.42928121933693,0.0605853754246277,0.81428954745169,0.934672646310254
"AC093525.6",-0.21892299114461,1.18382593905192,0.143219608067519,0.718942018830575,0.898516658284087
"AC093635.1",-0.583971793634979,1.5433131444037,0.668782499902542,0.446658745859459,0.754480440660667
"AC093673.1",1.13319350933998,4.14285558587542,6.04651149242103,0.0517826472066599,0.373510223623358
"AC093677.2",-0.813402112550657,1.19897949293341,1.09739253576517,0.337666563374862,0.681825656402361
"AC095055.1",0.36275648313354,0.987708102682503,0.490101460560514,0.51172463475683,0.792067408681818
"AC096642.1",-0.460376242111159,0.763327306011235,0.584510863520269,0.475326710302361,0.772897073096294
"AC096733.2",-0.469340801368481,1.99000022002092,1.18756835934665,0.320203104137731,0.669706264754407
"AC097103.2",0.13143957375408,0.88700120579011,0.108002169228098,0.754294045187294,0.912546305570726
"AC097376.2",-0.456315916740821,4.67963885615236,2.15874524626791,0.195251358799591,0.558424068804496
"AC097534.2",-0.892863551515152,3.83872204211879,1.01208267486829,0.355620734871124,0.69670371155547
"AC098487.1",-0.415776718220657,3.05332627467418,1.02587662248008,0.35261550020317,0.693694677202604
"AC098818.2",0.697222454891387,1.65927251514425,3.28554660612595,0.123011644855203,0.476362594701775
"AC098864.1",-1.87293577552549,2.38254051252548,6.14600628889305,0.0504319904257112,0.372689875112572
"AC099522.2",-0.542297882780162,1.62963099965149,0.845154908979622,0.39556545687456,0.721331746260078
"AC099568.2",-0.619194421274895,1.40710715807867,1.90500864858712,0.219758558460342,0.581145551950609
"AC099778.1",0.197472684033999,2.77311852695993,0.219610061651917,0.65690890631605,0.868136483524646
"AC100793.2",0.301763935987174,2.02289822861722,0.620418442443731,0.462717211466755,0.766686799403828
"AC100810.1",0.363196457627442,4.98169518096618,1.38923407984709,0.285885756746227,0.643637205177295
