"Gene_name","logFC","logCPM","F","PValue","FDR"
"AC005229.4",0.0905766487225233,2.93089173462643,0.0638355716460082,0.806864939338591,0.888182289362629
"AC005261.1",-0.111514867819141,4.3866862688403,0.194666962650877,0.670670088118864,0.797631708956369
"AC005261.2",0.491635841105373,0.85159049707814,1.24568459457286,0.2965817684539,0.482781213789161
"AC005261.3",-0.111461254247887,2.33185665310863,0.158804732979831,0.700620056555791,0.81895533090494
"AC005332.4",0.204045808975291,1.23841112391421,0.17617138138643,0.685661845164915,0.808089161064528
"AC005332.5",-0.468254912303415,2.22811069175074,1.73517149760003,0.224007129036178,0.405327370484819
"AC005332.6",-0.10843793484668,0.773123596977165,0.119887534828054,0.738032067437202,0.843884794724955
"AC005332.7",0.056134942609212,2.68694282710766,0.0282145634839738,0.870748578342458,0.927821585724215
"AC005498.3",-1.02559237300403,0.877535845079375,4.90067305738577,0.0575374562320486,0.183356687707336
"AC005520.2",2.08675357081318,0.760305705126905,11.1262901962728,0.0102062152563147,0.0809163411968882
"AC005696.4",0.378155017651343,0.270229040030364,0.229311129282201,0.644771446222312,0.780142419333442
"AC005697.2",-0.352684503286081,0.708407627807764,0.519551749425113,0.491431055734844,0.66183832348296
"AC005726.1",0.0198737451164912,1.48802648235977,0.00169325145718095,0.968179257776241,0.982697409720402
"AC005726.5",-0.495908657357639,3.0710096718302,4.47319730436938,0.0671337092469389,0.199747823886723
"AC005790.1",0.991992428954956,1.08492603807261,7.51296206687926,0.025262059679895,0.120400994662573
"AC005837.1",-0.592082893113794,0.83597262993096,2.09449470431676,0.185623150357737,0.359970844887959
"AC005838.2",0.374930349801853,2.17185231674917,0.831437191781686,0.388346180137362,0.572976011699703
"AC005921.2",0.350332212508919,4.49111664906476,0.842778221295151,0.385282032419623,0.570027925014278
"AC006064.4",1.0801781182204,1.42938068254946,5.76441057464667,0.0429289449242434,0.156295995755993
"AC006157.1",-0.229541113108381,1.23519225200499,0.0587074013597017,0.814609364833307,0.89314580231198
"AC006213.1",0.113914911511921,0.22145155848732,0.0606558111462015,0.811625928715291,0.890776539630698
"AC006213.2",0.406587887908196,2.75144966551688,1.28223166957134,0.290082484776206,0.475675913589533
"AC006333.2",-0.331432760650027,4.00112889636828,3.92128712449322,0.0827952217549553,0.225294535579439
"AC006449.5",-0.317675788287436,0.0217779245198958,0.645512639597358,0.444794405320872,0.623258223144032
"AC006449.6",0.360960386965397,1.97281301165785,1.79220808107552,0.217228685110263,0.397855817609507
"AC006480.2",0.135414252041122,2.21373514151832,0.10251116654118,0.756988928112666,0.85720639579331
"AC006504.1",-1.06775143929584,0.216277733954957,4.51379044115452,0.0661382913891577,0.198203704654736
"AC006504.5",-0.105209198816603,2.5469117744607,0.129389500710888,0.728319417451551,0.837673449534888
"AC006942.1",-1.03263069713344,0.480031679142187,3.25920804198628,0.108430518872636,0.262366764914771
"AC007032.1",0.485319277120158,0.646345590392087,1.22875516123581,0.299664433827734,0.486121811998762
"AC007038.2",0.11680972283554,1.26798354402148,0.0819128133834912,0.781948833799088,0.871864120407777
"AC007114.1",-0.102555422361324,0.504104142048906,0.0395349991578292,0.84732240671832,0.914389799785306
"AC007114.2",-0.973007401980729,0.792783655276864,3.28491483384459,0.107256131742593,0.260624625268202
"AC007240.1",-0.390754252920608,1.52490583537943,0.969478270939901,0.353473737754812,0.541047701005653
"AC007250.1",0.223353859499558,0.300232816318354,0.433694810876776,0.528562518858462,0.691730033743101
"AC007325.4",-0.513310388582775,2.53079653574262,1.42988219602849,0.265815073258589,0.450838503361966
"AC007336.1",1.02519127470617,0.475523392245243,8.51255351992801,0.0192313382221857,0.106513772946559
"AC007388.1",0.337910794060492,3.15544410214626,0.575818047536369,0.469588242635214,0.644316622947196
"AC007405.3",0.32557339350809,2.87811114822271,1.4542420854093,0.262092688076438,0.447451146551728
"AC007541.1",-0.486855148015781,2.714598990124,2.38559405205724,0.160803165652378,0.331471122872595
"AC007614.1",-2.59812011462383,2.01066057278837,14.9354359679145,0.0047205055646511,0.0643368807790154
"AC007686.3",0.538971101120752,0.779486049676045,1.08617942401361,0.327603521094674,0.514481870997425
"AC007773.1",0.886602929844345,0.685968831808929,4.15584141131396,0.075619362610307,0.213404129871617
"AC007906.2",0.0806264303800093,1.5340934580423,0.0150628597250297,0.905328904862092,0.947385584328333
"AC007938.3",-0.0765624106784519,1.40942293011986,0.0410739081771134,0.844423731501793,0.912486642763766
"AC007952.4",1.25398947195245,0.8580803746178,4.39327633541442,0.069150368984619,0.203165284836071
"AC008124.1",-0.984411015261929,5.17077503391489,25.0956639866276,0.00102092619429124,0.0514023970257832
"AC008267.5",0.141333372787676,3.16425435475651,0.180277004594553,0.682255193451389,0.805760495646515
"AC008393.1",-0.491058147737143,1.43166119549851,1.86572029818533,0.208902554378659,0.388302134506994
"AC008429.1",-0.0901881799217333,0.0864520520479502,0.0481787896784482,0.831726442664519,0.90388858249894
"AC008443.5",0.664745964538027,2.20826344293605,3.50305360901896,0.0979274783832632,0.247038338677291
"AC008543.1",0.0993127336715402,0.443216302247067,0.0850157491751232,0.777983960466444,0.869665709356735
"AC008608.2",-0.147121644314297,2.09571558982175,0.223736620032497,0.648767039704649,0.782689901628257
"AC008610.1",0.333920209308766,0.128208571594085,0.461893508485742,0.51580285332453,0.682034534575111
"AC008622.2",0.950365219114109,0.489314418462507,2.85332235818613,0.129421728780959,0.290879170407507
"AC008637.1",0.114805888119621,1.28078095101256,0.0564014237016129,0.818209307947909,0.895419265184502
"AC008741.2",-0.994205824682039,3.390319442844,27.8686519178104,0.000731923222866911,0.0514023970257832
"AC008764.6",-0.114604842369009,1.34974296851515,0.0740033567319836,0.792441409935437,0.878417652978586
"AC008764.8",-0.137129606222623,1.44489944418186,0.189012569877951,0.67515862570096,0.800602905015061
"AC008771.1",0.953799108852306,3.15477075468895,3.40194401218978,0.102114360692385,0.252843490008458
"AC008915.2",0.862311260678084,3.46827934802491,10.1961875208444,0.0126390207421685,0.0895544907040717
"AC008946.1",0.983242550247853,1.77696263447435,1.7046311956351,0.227757427092873,0.409359673651801
"AC008966.1",0.190190383433598,0.733361590859143,0.298412995757587,0.599687215965278,0.746680503024887
"AC009005.1",-0.607020059046678,1.92954061382348,0.440577377840757,0.525393048904125,0.689569193206039
"AC009041.2",0.266944379563812,4.01723924879972,0.370781932392543,0.559365169197687,0.716979444385855
"AC009061.2",-0.697208659075269,0.729481394486582,2.25099708975628,0.171686007168281,0.34315265402076
"AC009065.4",-0.0860338508691685,1.07690759695915,0.018241998828445,0.895878081187023,0.942751140222147
"AC009113.1",-0.732053626843762,2.10959372750328,5.6767496262657,0.0441778658241239,0.15889552931766
"AC009118.2",0.307457130922512,1.31330874172984,0.985983128495782,0.349630465229294,0.537805606826374
"AC009118.3",-1.99955796469579,0.565045329297092,21.0330651087975,0.00175859188773922,0.0541777137581631
"AC009120.4",0.20004043168825,-0.0247799816509649,0.129344803604686,0.728364136709476,0.837673449534888
"AC009126.1",0.456697231128025,1.02114859920127,1.38429871478498,0.272985835606351,0.458745235080188
"AC009283.1",-0.810366298454021,1.06158659724333,3.24230002285385,0.109212099979798,0.263242108477242
"AC009309.1",-1.22452867657471,1.28572009825788,8.00542268347164,0.0220318813024102,0.114060229113692
"AC009403.1",-0.0289762057746579,2.8138405584799,0.0167940864630531,0.900068707723809,0.944901001867386
"AC009404.1",-0.0584999018526407,0.399669618725126,0.0104234323311408,0.921178352070318,0.956647489768976
"AC009414.2",-0.933209864889345,3.42572027031734,6.14900216281529,0.0379510380410561,0.146346936340737
"AC009446.1",4.75375065232468,2.92047231650367,9.17020397694733,0.016234106138052,0.0990723798515967
"AC009501.1",-2.15928513639802,3.27990967188512,21.5115227559358,0.00164293569218532,0.0541229650625926
"AC009506.1",-0.561569189847733,2.54215478695413,3.75056944327944,0.0885784801487919,0.233614110024881
"AC009570.1",-1.11645104667873,1.56460442359615,10.744238000677,0.011127294778571,0.0841811838729181
"AC009779.2",0.367888062004206,2.49479283908456,1.44048598912856,0.264185546423301,0.449322664245444
"AC009812.1",-0.870216082800022,0.725692260906196,4.93020577190062,0.0569413226424173,0.182266646752817
"AC009812.4",-0.490631591137973,1.18624071541595,0.81184848972309,0.393730666465143,0.57731035754663
"AC009831.1",2.48772810965539,1.48765307508416,10.0700224574335,0.0130229663103256,0.0907225842073601
"AC009948.1",0.084288372849996,3.11769301825246,0.107908805683614,0.750919415072087,0.853215595577428
"AC009961.1",0.109407359973542,0.798941885216805,0.092498876214182,0.768737133758658,0.864598985955276
"AC010173.1",0.0905686200232664,0.0884967659279046,0.040148316825209,0.846160221791318,0.913650568494513
"AC010247.2",-3.23545720187023,1.1107126089698,8.75213868514058,0.0180645542333054,0.103597091263017
"AC010331.1",0.774609114880063,2.54050633763364,4.15018293052379,0.0757828318688891,0.21368846182297
"AC010336.1",-0.167982326792978,0.338334620217626,0.20571088325042,0.662126580225155,0.791684086878129
"AC010478.1",-1.43783406755356,1.3852060720705,2.11020948827305,0.184156157324457,0.358013606596386
"AC010531.6",0.113354554259238,1.27126959714094,0.063374923675949,0.807546672513439,0.888359216542126
"AC010618.3",-0.247258386883177,2.01556791455448,0.486595825365871,0.505093688685929,0.672900647521687
"AC010642.2",-0.461225332810766,6.03821273539604,3.91658690782039,0.0829478074408868,0.225448297482673
"AC010864.1",-1.02534973736115,1.05171258168668,5.42865478247322,0.0479721895706863,0.165901708812953
"AC010894.2",1.27539318228209,1.21299034340216,14.7015431682153,0.004929092876368,0.0653452905898164
"AC010931.2",-2.35491819637358,3.07524337986017,5.59751656398044,0.0453467355474992,0.160879135206942
"AC010969.2",0.0907102404397254,1.33075331285994,0.0840992203793171,0.779146732396231,0.870450582326508
"AC010980.2",-2.94610934707219,1.143594783292,10.556742245382,0.0116175290225314,0.0862289242394946
"AC010997.5",-0.416893293114249,1.1065899111867,1.53978342699199,0.249590973245213,0.433986823801328
"AC011043.1",-1.51844204720373,4.20216221161115,15.1690341230749,0.00452310193366677,0.0636171349891053
"AC011445.2",0.692167726503683,0.477059076504877,3.55639947008002,0.0958081618741576,0.244292457895573
"AC011447.3",0.507354765953189,2.65713034376562,3.80197169156654,0.0867836978019192,0.230707643760049
"AC011468.5",-0.338499374333484,1.44871967958075,0.662917936222343,0.438949943702111,0.6181212499882
"AC011471.2",-0.275993614429852,0.574373582252392,0.280360168792207,0.610751522523563,0.753815261296506
"AC011511.1",-0.734117447973405,2.66944531844918,7.93710090175486,0.0224475321791512,0.114673006368023
"AC011603.2",-0.159814288024678,2.20553052149627,0.166606020001906,0.693786696917821,0.814120928980331
"AC011611.4",0.127082400395094,0.545951366745917,0.0523369389949605,0.824750207474272,0.899083094930722
"AC012306.2",-0.593689043722949,3.94729906076619,7.05816345029788,0.0287944913314382,0.127722793064465
"AC012313.1",-0.0649382045086313,0.688341300255498,0.0180032621106142,0.896557049005316,0.943289926087726
"AC012360.3",-0.833699936281017,4.55966727815481,20.9032359342302,0.00179171796423074,0.0542107281367276
"AC012368.1",0.845939516966884,2.2252528009345,3.01277375449407,0.120589289234562,0.279101858151142
"AC012467.2",-0.774547431801527,1.46055273206918,3.66558945309462,0.091652425118605,0.238384351236808
"AC012615.1",0.0163118521514811,3.38995293327517,0.00414285208276353,0.950249197813039,0.973633585226938
"AC012640.2",0.00932263509220434,2.17994268097466,0.000727090776277595,0.979144409412117,0.988269706797132
"AC012645.1",-0.686167510791227,3.18367758366021,0.474283871043875,0.510378856661251,0.676676139272412
"AC013394.1",0.211944846875107,1.82328081590309,0.279197954324063,0.611479631591802,0.754184996336485
"AC015813.1",0.26504368651087,2.70790353940058,0.790376322341902,0.399771068404156,0.583553848840032
"AC015813.2",0.704110607065904,1.90221444940184,3.13684574626496,0.11425659440192,0.270741761813002
"AC015818.2",0.834367244706883,0.554230176171216,4.1272606785059,0.0764497114400352,0.214473657881238
"AC015917.2",1.08293072520591,0.418392444002878,6.87681335363934,0.0303762979310926,0.130443843375401
"AC015922.4",0.138940819450075,2.05382269194842,0.111647022968341,0.746814884383583,0.850404946395702
"AC015982.1",0.677967054350803,1.65981023672272,3.27823396534863,0.107559738272933,0.261137015889743
"AC016065.1",0.0815256146886347,4.2942251114017,0.208886227347356,0.659722281543344,0.790004574180955
"AC016205.1",0.790967446793008,2.04398066557708,0.33972193938685,0.575948110223342,0.728747501018642
"AC016355.1",-0.555969104851153,1.91347629006721,1.83489640006222,0.212339331720604,0.391990335664786
"AC016394.1",-0.213481930014307,2.5897003118022,0.523760251033254,0.489734754661085,0.660628112568115
"AC016588.2",0.0745570206416104,1.693737407407,0.0248591117558777,0.878601620165689,0.932323391392019
"AC016705.2",-2.0066411861619,1.14916237404892,12.5361015159628,0.00753615718760211,0.0737328401975331
"AC016727.1",-0.713986987831062,1.02022200954099,3.58150304467116,0.0948314400040577,0.243029348785832
"AC016773.1",0.492684462480135,1.05616852965636,1.19017149121342,0.306867595519007,0.493589498150588
"AC016876.1",0.0966850948486889,1.08533781259802,0.0943923433617891,0.766463287970584,0.863254514956488
"AC017083.1",-0.307415477188465,1.21148474506766,0.708979219896109,0.424088903555001,0.605859733450112
"AC017100.1",-0.109184140339574,2.43436503366725,0.140364453233898,0.717595900341611,0.830564675923269
"AC018647.1",2.38132779834437,1.26116923546994,2.98352517230965,0.122148778430288,0.281609075858528
"AC018647.2",-0.604459365657545,2.54541415067458,3.97698093912248,0.0810144760582141,0.222485246903876
"AC018797.2",-0.0703560869517098,2.814943279848,0.0446174801377977,0.837958126629113,0.908207272117882
"AC019069.1",0.489138174057369,1.67206458215481,2.80796230936567,0.132089011567501,0.295234353684529
"AC019205.1",-0.726723419975738,3.23935511298833,4.71117183034853,0.0615588664408268,0.190613280052099
"AC020571.1",1.34283028112922,0.223817845783591,1.44129847046438,0.26406127608904,0.44931276189844
"AC020765.2",0.115386123154147,1.53969587677553,0.10711203337738,0.751804521052666,0.853670122743808
"AC020910.4",0.887280061937162,1.35665792918516,7.86597207891784,0.0228908298489204,0.115588007419865
"AC020915.3",0.642759329087375,3.25117263130892,6.63925978866293,0.0326186594391284,0.135439520650764
"AC020916.1",-0.0453747169238687,3.2282225992245,0.00841475995089545,0.929152568755086,0.961545452232119
"AC020928.1",0.52040316410619,2.22002983727107,3.22659888593076,0.109944488342177,0.264058077681596
"AC020928.2",2.14080108173019,2.53664877342958,35.2084805293694,0.000339941586121481,0.0514023970257832
"AC021054.1",0.185916393857436,0.040501282280509,0.0539146995900097,0.822180216644062,0.898109088643453
"AC021092.1",0.569681134914184,3.24638340858782,2.45826563219901,0.155309054807301,0.325580134400238
"AC021097.1",0.419312281795175,0.829467388236883,0.524644991742046,0.489379492513489,0.660415370578621
"AC021242.3",-0.611058962749656,0.975122849095168,1.67484215336927,0.231499978695315,0.413273911529819
"AC021321.1",-0.112467140610128,1.48339104085711,0.0967284487808298,0.763692338430331,0.861540419291717
"AC021504.1",0.685868993474576,2.2439636335983,0.983708741331554,0.350156268473192,0.538252003912444
"AC022007.1",-0.401002264182998,0.782343760414088,0.498776734730226,0.499963589179744,0.668737589370522
"AC022075.1",0.993688065646567,0.656626715897577,0.840876395985083,0.385793195096892,0.570544369093398
"AC022098.1",-0.602129216114221,1.49257803409607,3.77381910411364,0.0877607969276553,0.232367307678821
"AC022364.1",-0.5956459705318,0.585996368860025,1.07511260288063,0.329932144264539,0.51721575092979
"AC022382.1",-1.02941810568006,0.75973645812152,2.96529203467138,0.123134351328671,0.282885137501002
"AC022639.1",-3.89014119598815,0.944716921153034,25.9971673129082,0.000913431954802511,0.0514023970257832
"AC023034.1",0.991823081503608,2.43969809363042,1.38096472036756,0.273521117112,0.459223210990023
"AC023157.3",-0.237199039483735,2.17489523646773,0.471261763021865,0.511691933145053,0.677970141798344
"AC023355.1",-1.01323808554771,0.210893527760215,8.36231571053174,0.0200116783586331,0.108382661058742
"AC023509.4",-0.877403358848309,1.41035713384127,5.78261531010246,0.0426752304454553,0.155896359481465
"AC023632.2",-0.870873020023554,0.469062805725989,4.47481399105974,0.0670936991242223,0.199747823886723
"AC023908.3",-1.23078389954159,0.641008730479942,11.8381371937025,0.00873143442897721,0.0766395669112033
"AC024060.1",-0.187598804172483,1.77441607098929,0.353062151923057,0.568702589414255,0.723452181241738
"AC025159.1",0.0364366044990424,4.47616157137514,0.0242377407668443,0.880114560077466,0.933348364818518
"AC025164.1",0.0921204928049924,2.72590017688317,0.0666160927879112,0.802804801111768,0.885721244013211
"AC025165.5",-1.18878163670506,0.205617818481481,7.21329099877773,0.0275232710370035,0.125142707278637
"AC025171.3",1.41142709471125,0.0280707729640785,6.08588513641909,0.0387156816955758,0.147637360997722
"AC025181.2",-0.512086129983704,2.87991873764131,1.66305316933148,0.23300472767275,0.415197261220687
"AC026304.1",0.304085253749157,1.85076194595759,0.606099577660186,0.458529734606698,0.634403221322473
"AC026333.4",-0.692491273986653,0.17031938509097,2.5340218210269,0.149844919111547,0.318562663699276
"AC026401.3",-0.446748246754723,2.2559459520215,2.19867812753146,0.176183194003566,0.348288325539497
"AC026471.1",0.0903972243382588,0.464096772712627,0.0443643258792149,0.83841089509149,0.908435667244265
"AC026471.4",-0.393021313252005,0.364596798149825,0.571806137182854,0.471088315331088,0.645517231188905
"AC026688.2",1.87719878015054,2.00720720112093,2.37982393283894,0.161250452640172,0.331761672179012
