"Gene_name","logFC","logCPM","F","PValue","FDR"
"ABL1",0.19941232214874,4.67483785917979,0.240938763209856,0.642063184833925,0.998393036651269
"ABL2",-0.226991264132479,4.58673355337533,0.23982589266701,0.642817464373211,0.998393036651269
"ABLIM1",-0.491344519938312,4.37014432426828,1.28512371805966,0.302886671941274,0.976533285644717
"ABR",-0.187699363445354,4.03096279814563,0.157783086057108,0.705819036987508,0.998393036651269
"ABRACL",0.422058241086898,6.49087660240699,0.947268485726527,0.370342498469693,0.985966362683589
"ABRAXAS1",0.145194697765616,5.25656323174579,0.134241095948477,0.727442030337692,0.998393036651269
"ABRAXAS2",-0.303955763331674,3.8787067074639,0.548759325542725,0.488545220547669,0.998268157551358
"ABT1",0.0780727118296621,5.86974296104093,0.0356345765926588,0.856889225653537,0.998393036651269
"ABTB1",-0.0748331665995197,2.39387799803578,0.0175592138694387,0.899186434177917,0.998393036651269
"ABTB2",0.439676515208005,2.06935153639095,0.534578496234204,0.49396940032135,0.998268157551358
"AC002310.1",-0.924990428223846,3.56077080683173,4.80449034876711,0.0738266821009909,0.934065759330736
"AC002454.1",0.578058921741682,3.57462384755703,0.531871056048405,0.495017881079466,0.998268157551358
"AC002456.1",-0.0847780299514377,1.0598651295704,0.0281762849942381,0.872559111028759,0.998393036651269
"AC002467.1",-0.467999408578951,1.921758097089,1.12506298349667,0.332184531820193,0.977108284952773
"AC002470.1",-0.816627011977651,1.41313607838735,1.81713100300099,0.229340875170856,0.974697348743746
"AC003102.1",-0.0595502648867876,2.17570869197671,0.00707926061997564,0.935856780445599,0.998393036651269
"AC003681.1",0.616471345352272,1.20917788359996,1.30487090558588,0.29955196095028,0.976533285644717
"AC004069.1",-0.681559016729652,0.936864292042201,1.64643934376282,0.249710976270976,0.974697348743746
"AC004076.2",-0.545553576726722,2.03115865306154,0.507954277216113,0.504466100927692,0.998268157551358
"AC004130.1",-0.780590787826711,2.68582559002897,2.69848713476272,0.15477450536647,0.951446340695671
"AC004148.2",-0.284735070981579,3.57098314850878,0.0902854248564613,0.774595086739169,0.998393036651269
"AC004241.1",0.701386772336472,1.23735028699304,1.61278824490879,0.254043240319294,0.974697348743746
"AC004540.1",-0.737662828860174,2.09418117368274,1.37085834968783,0.288808743531538,0.976533285644717
"AC004540.2",-2.14252859658588,4.38796172018669,15.7469359540175,0.00838837457985957,0.934065759330736
"AC004803.1",0.0232544569318378,2.23550603417817,0.00288664078519609,0.959006965946711,0.998393036651269
"AC004812.2",-0.622098473908586,2.9797772580076,1.39897825341253,0.284409057684701,0.976533285644717
"AC004816.1",0.75068385717252,1.8863472992537,2.2852337188192,0.184536441012216,0.971701608203708
"AC004825.2",0.562206122166728,0.721923440299371,1.15468734798802,0.326436260298206,0.976739638230212
"AC004918.1",0.334833919561155,1.44805922731256,0.505831090263131,0.505321464658887,0.998268157551358
"AC004943.2",-0.156462865654589,1.0400036414806,0.105611742897663,0.756926657311066,0.998393036651269
"AC004951.1",0.519569468591727,3.55200724464456,1.19506639700484,0.318849281665529,0.976533285644717
"AC005034.3",-0.0640133866258333,1.65168420503875,0.0126931303282557,0.914204616043792,0.998393036651269
"AC005070.3",-0.27332694214181,1.85857371870361,0.356189447262294,0.573818515084888,0.998268157551358
"AC005076.1",-0.511228089304164,2.17505047557681,1.44874258932596,0.276869188112638,0.97603911543598
"AC005224.3",0.450384379727982,1.36581562831868,0.531900746140996,0.49500636057989,0.998268157551358
"AC005229.4",-0.125542652335823,3.06289174290357,0.102452542426777,0.760445322646107,0.998393036651269
"AC005261.1",-0.124538602797178,4.42776740612307,0.068135327460191,0.803351810009422,0.998393036651269
"AC005261.2",-0.236885709143186,0.775466032719756,0.163780704697949,0.700618181391921,0.998393036651269
"AC005261.3",-0.12056724663307,2.37098695828795,0.0628877280473963,0.81088481714731,0.998393036651269
"AC005332.4",-0.0762098856969459,1.18376146191895,0.0275228623260997,0.874029453541022,0.998393036651269
"AC005332.5",-0.0256088384489086,2.329785304362,0.00295773305563915,0.958505825952616,0.998393036651269
"AC005332.6",-0.0750061731680207,0.825046634191635,0.0231647790970731,0.884334114224534,0.998393036651269
"AC005332.7",-0.410005861315311,2.59771178830734,0.927021648216141,0.375134688241977,0.986402224503596
"AC005498.3",-0.814025780645419,1.13773041496102,1.17229174945827,0.323094079001969,0.976739638230212
"AC005697.2",-0.66194671228637,0.802763935181726,0.614826342268039,0.464665277287623,0.996786684640935
"AC005726.1",0.717704156695465,1.71510680521024,1.16663291761989,0.324162523531409,0.976739638230212
"AC005726.5",-0.158505470283679,3.34593361160233,0.182804418665766,0.684835542115794,0.998393036651269
"AC005790.1",0.332907255906988,0.882266984709012,0.602134723418356,0.4690849184823,0.996786684640935
"AC005837.1",-0.721480902055418,1.07063052491092,1.02608279551384,0.35260272096041,0.981584065882146
"AC005838.2",0.11113313750732,2.10905707806591,0.0329112196694671,0.86239362254493,0.998393036651269
"AC005921.2",0.145874453622162,4.58616593343479,0.0619846655271758,0.812214827155446,0.998393036651269
"AC006064.4",0.182408732671672,1.05551219055882,0.0729206595867424,0.796750885098689,0.998393036651269
"AC006213.2",0.190444355099881,2.63693894802319,0.105311554367471,0.757258444054703,0.998393036651269
"AC006333.2",-0.246697459225473,4.16711226621944,0.560665685988633,0.48407632284733,0.998268157551358
"AC006449.6",0.437006793653864,2.09927771401612,1.16557720603491,0.324362466013223,0.976739638230212
"AC006480.2",0.992348411811695,2.53054769278565,5.74968612769749,0.0561556280368731,0.934065759330736
"AC006504.1",-0.105767354079239,0.585340580488095,0.0344951582045783,0.85916460118771,0.998393036651269
"AC006504.5",-0.399704038922563,2.64800555033197,0.673060307159378,0.445311778416753,0.996329384062819
"AC007032.1",-0.408997995524962,0.605978289783805,0.731334266222188,0.427326227927867,0.995476446236669
"AC007038.2",0.439524338403132,1.53438292476216,0.567163556205674,0.481669343315641,0.998268157551358
"AC007240.1",-0.32265636588174,1.81053783477906,0.254657089351792,0.632942567675215,0.998393036651269
"AC007325.4",-0.334655602426592,2.7236439687012,0.180483586263098,0.686706447014407,0.998393036651269
"AC007388.1",-0.217967351526399,3.07944752261458,0.109562798892319,0.752608173068812,0.998393036651269
"AC007405.3",0.741358428343241,2.96065822616689,3.21297846377059,0.126447480745015,0.943266380088984
"AC007541.1",-0.465177070927439,2.96969215156341,0.709376906596015,0.433951804503035,0.995476446236669
"AC007614.1",-1.77788648191924,1.96665403307729,4.2845291189523,0.086953602679304,0.934065759330736
"AC007906.2",0.320621146583047,0.890089546980322,0.347687183844178,0.578293065386302,0.998268157551358
"AC007938.3",0.551980468834209,1.67147310476584,1.329238653869,0.295514333297885,0.976533285644717
"AC008124.1",-0.88099160269226,5.43184883908121,4.99340502412489,0.069736098216523,0.934065759330736
"AC008267.5",-0.308128756462956,3.22130198421048,0.303994550382335,0.602556650330939,0.998369998242679
"AC008393.1",-0.313253186908803,1.7003445335121,0.266258708217235,0.62547280579958,0.998369998242679
"AC008443.5",0.813858298692945,2.106480507042,2.80614170158225,0.148152557521446,0.947078460662053
"AC008543.1",0.22839457640796,0.600749737489888,0.234787365452084,0.646260560464746,0.998393036651269
"AC008608.2",-0.108017470958699,2.14786961815173,0.0438620143491901,0.841478987940295,0.998393036651269
"AC008741.2",-0.845888498194365,3.67809524066873,5.45135346519888,0.0610358412214369,0.934065759330736
"AC008764.6",0.106407907372196,1.6569120642414,0.0334319914059641,0.861323237533771,0.998393036651269
"AC008764.8",-0.0431068203606536,1.54533363899801,0.0091758248845721,0.927003666782675,0.998393036651269
"AC008771.1",-0.196866070538948,2.71256066891522,0.180738903818969,0.686499918477115,0.998393036651269
"AC008915.2",0.498297438320864,3.31935000275868,1.67394971527343,0.246250650136839,0.974697348743746
"AC008966.1",-0.425821941576946,0.72987343598964,0.825670734930247,0.400738266540291,0.990955644908358
"AC009041.2",0.103827483895079,4.26963496779091,0.0331920203637548,0.861815385736508,0.998393036651269
"AC009113.1",-1.17467077900618,2.25319531640974,6.36097670174146,0.0477081422582058,0.934065759330736
"AC009118.2",0.196107253295578,1.46117236967786,0.200610745286971,0.670938687712015,0.998393036651269
"AC009126.1",0.223830851205723,1.08223407257537,0.274194695137936,0.620484080855407,0.998369998242679
"AC009283.1",-0.164210979530522,1.24806538921296,0.0588916152683261,0.816850645982056,0.998393036651269
"AC009403.1",-0.158756148253411,2.90008280165173,0.155762162154663,0.707597756691706,0.998393036651269
"AC009414.2",-0.816005067946241,3.46859983618688,1.63526541384873,0.251137197420043,0.974697348743746
"AC009501.1",-1.2593960989492,3.61645223753049,6.70451263477026,0.0437134357310571,0.934065759330736
"AC009506.1",-0.385820190750967,2.66300991708133,0.704960637055588,0.43530600383739,0.995476446236669
"AC009570.1",-0.719241597412461,1.8150906610325,1.94049634774204,0.216109856078202,0.974697348743746
"AC009779.2",-0.0785106759712759,2.44745003789092,0.0240178493302424,0.882243197868123,0.998393036651269
"AC009812.1",-0.711963977403539,0.849939047170555,1.31342399139096,0.298125135948833,0.976533285644717
"AC009948.1",0.176817337498251,3.1237214538611,0.191302387943729,0.678105133390702,0.998393036651269
"AC009961.1",-0.273199150098075,0.70979011334344,0.309656949259859,0.599284025585988,0.998369998242679
"AC010173.1",0.238008558917161,0.422942973175475,0.240668403841274,0.642246224520551,0.998393036651269
"AC010331.1",0.553727256227533,2.23456102475976,1.4812911285305,0.272100622169272,0.97603911543598
"AC010618.3",-0.992114125685794,2.20676297227641,5.12708213448696,0.0670285453374293,0.934065759330736
"AC010642.2",-0.536166237280186,6.22978006913698,1.70597398392105,0.242311724710872,0.974697348743746
"AC010864.1",-0.896792188196742,1.10398067945807,1.5168669114701,0.267029227463542,0.974697348743746
"AC010894.2",0.613511160059926,0.864935566178828,1.94189576288634,0.215966257887871,0.974697348743746
"AC010931.2",-2.80538249094029,3.09381555142995,2.44918977891762,0.171822195550823,0.960633577704226
"AC010969.2",-0.36464526970247,1.40882276575584,0.581396808453224,0.476473532750829,0.996896695865554
"AC010997.5",-0.626655891512593,1.41232030195249,1.86905085264578,0.223631222581572,0.974697348743746
"AC011043.1",-1.00986609592959,4.73057113040269,5.97065174580913,0.0528809872038285,0.934065759330736
"AC011447.3",0.895332566685377,2.71928026087937,5.00575782330553,0.0694796328524025,0.934065759330736
"AC011468.5",-0.460633648060407,1.41264343901847,0.432506499834377,0.536695098757931,0.998268157551358
"AC011511.1",-0.482749544603435,2.93853100510048,1.13716017360585,0.329818088371512,0.976739638230212
"AC011603.2",-0.824091210616526,2.06785284253098,2.13246359573815,0.197640885863415,0.974697348743746
"AC012306.2",-0.579208829919164,4.07722150446708,2.63931317975679,0.158594842812143,0.951776666089144
"AC012360.3",-0.545792341665698,4.80778137572889,3.03927149788348,0.135125406783706,0.943266380088984
"AC012368.1",0.23519341435784,2.13461675187965,0.270508420274487,0.622789477813776,0.998369998242679
"AC012467.2",-0.224494402872686,1.63212337447947,0.132490574255872,0.72913509220521,0.998393036651269
"AC012615.1",-0.0500237477296093,3.43017736777974,0.0195673732314187,0.893619414617723,0.998393036651269
"AC012640.2",0.276952210044534,2.33516802190555,0.28182713350564,0.615774466938928,0.998369998242679
"AC012645.1",0.866288464978364,3.5679408943699,0.702310234432506,0.436122264560407,0.995476446236669
"AC013394.1",-0.157424712740147,1.68193360140982,0.0687502004073532,0.802489910089849,0.998393036651269
"AC015813.1",0.609445174622749,2.80631236003132,1.54586102655153,0.263000729524591,0.974697348743746
"AC015813.2",1.03297757837842,1.90179238867615,3.0454328154403,0.13480344649709,0.943266380088984
"AC015922.4",0.263334652369518,2.34728911829983,0.244769929765139,0.639483333430933,0.998393036651269
"AC015982.1",0.651371727343544,1.78775041814227,1.62274670816034,0.25274955698854,0.974697348743746
"AC016065.1",0.121689268581568,4.35467778691042,0.15157153794731,0.711329940358428,0.998393036651269
"AC016355.1",-0.548159225791495,2.20320250490462,1.04527391807757,0.348490042006876,0.981584065882146
"AC016394.1",-0.222667927573755,2.73351286799832,0.176620358626091,0.68985316157368,0.998393036651269
"AC016588.2",-0.298977481131227,1.53212456052115,0.401505916819364,0.55115834956592,0.998268157551358
"AC016705.2",-0.921129572610238,1.57998785407,2.27513533280526,0.185363324078472,0.971701608203708
"AC016727.1",-0.614440902196598,0.980511074014563,1.56957795695883,0.259773031889388,0.974697348743746
"AC016773.1",0.170422083667623,1.05962658818351,0.0500507178088268,0.830867653385007,0.998393036651269
"AC016876.1",0.0220777025940495,1.23190371121196,0.00238366265185891,0.962745483714019,0.998393036651269
"AC017083.1",-0.781903498869241,1.20787574133281,1.74915535551895,0.237146958351153,0.974697348743746
"AC017100.1",0.206556610171472,2.58532451570421,0.205945313134001,0.666923259953962,0.998393036651269
"AC018647.2",-0.191720654867369,2.75599068661414,0.197191140359839,0.673547300761725,0.998393036651269
"AC018797.2",-0.501197391336402,2.90657378105304,1.18256298218224,0.32116881634869,0.976739638230212
"AC019069.1",0.736580858472447,1.78898082623966,3.34731504978002,0.120265149775876,0.943266380088984
"AC019205.1",-0.769707159702585,3.41041389423707,1.60230151758023,0.255416284123115,0.974697348743746
"AC020765.2",0.0379165841412252,1.52964462224281,0.00533125545478398,0.944317298435892,0.998393036651269
"AC020910.4",0.812194066923362,1.39427792313222,4.00558011941284,0.0953587452670795,0.934065759330736
"AC020915.3",0.55945250092879,3.29919291118235,1.75624943361861,0.236314088366632,0.974697348743746
"AC020916.1",-0.34962712074107,3.14752112111807,0.206592160201754,0.666440741471559,0.998393036651269
"AC020928.1",0.472873564845352,2.10003545390102,1.30291753967432,0.299879296774555,0.976533285644717
"AC020928.2",1.74057270410769,2.14383981107978,11.9745467963494,0.0148952521357153,0.934065759330736
"AC021092.1",0.196971527796505,3.36022987513351,0.225811889535354,0.652511553855369,0.998393036651269
"AC021242.3",-0.162692299371156,0.894847897148928,0.0984199802026544,0.765026040575523,0.998393036651269
"AC021321.1",0.0728300091739531,1.55012784047224,0.0150780266429496,0.906534943732823,0.998393036651269
"AC021504.1",0.323132949394137,2.43713260983504,0.239627353763121,0.642952263445868,0.998393036651269
"AC022098.1",-0.559248976492104,1.68474123226312,1.51100979139427,0.267854309057311,0.974697348743746
"AC023034.1",0.466466283804752,2.5206735358379,0.405323847276695,0.549334219752718,0.998268157551358
"AC023157.3",-0.557770643225166,2.32546622443975,0.872842986764078,0.388472019286173,0.987249398121718
"AC023509.4",-0.459614081279395,1.60335443155085,0.959423865662367,0.367513271166288,0.983927282893123
"AC024060.1",-0.145596197783482,1.92390968006964,0.0762127803899183,0.792345142718326,0.998393036651269
"AC025159.1",0.0400959522085018,4.58247314422384,0.00767801182121202,0.933207106566089,0.998393036651269
"AC025164.1",-0.267069674019016,2.74261932674732,0.17654532843503,0.689914683789758,0.998393036651269
"AC025181.2",0.162223293709897,2.86493734606093,0.127769477041619,0.733766441414421,0.998393036651269
"AC026304.1",-0.413356084170459,1.83007886871131,0.459286605862416,0.524802794845372,0.998268157551358
"AC026401.3",-0.0284512306992469,2.53858802046262,0.00421018734273093,0.9505060978076,0.998393036651269
"AC026801.2",-0.387096550821175,0.800934747261715,0.711218545797981,0.433389254039239,0.995476446236669
"AC026979.2",0.534259914862632,3.27309061620258,2.14236931561982,0.196750985169479,0.974697348743746
"AC027031.2",-0.861299957088848,4.52927025264929,5.51101371905142,0.0600144587481038,0.934065759330736
"AC027097.1",0.454911530397634,2.25618228510813,0.984264370390483,0.361839641765832,0.981959787048456
"AC027307.3",-1.13788693931315,1.84280157867529,3.13827740410107,0.130080143181043,0.943266380088984
"AC027601.3",0.260380665344888,1.05504427905352,0.270530124891263,0.622775843922238,0.998369998242679
"AC027644.3",-0.212121369347856,5.27856671889818,0.312244900244669,0.597801688110359,0.998369998242679
"AC027682.4",0.217278709082963,1.72870617804101,0.086712391986675,0.778948880988558,0.998393036651269
"AC034236.2",-0.201544487091238,2.28315690298552,0.119031655882553,0.742604077039751,0.998393036651269
"AC036176.1",-1.23353901268011,3.0698620535779,4.66560867487712,0.0770483430219669,0.934065759330736
"AC040162.1",-0.0042845855306502,0.689966314774342,9.01583773887584e-05,0.992751385582309,0.998605922903271
"AC040169.1",-0.0312299124892823,2.05609976408042,0.00512918044537143,0.945380623224353,0.998393036651269
"AC040977.1",-1.05010939264253,1.23725841815843,1.77134636736363,0.234556003044691,0.974697348743746
"AC046143.1",-0.727426301981932,2.08457545404538,2.55158644434538,0.164510456013669,0.954799505460042
"AC048341.1",-0.673125702544436,2.59788545430066,1.2885898317827,0.302297216650654,0.976533285644717
"AC048341.2",-0.946874551257821,2.41172762393285,2.81810298296594,0.147441779313103,0.947078460662053
"AC060780.1",0.165170754543851,4.2381732436382,0.143566607684279,0.71863100866848,0.998393036651269
"AC062017.1",0.239976715144298,1.426833143307,0.144589357691677,0.717685156673283,0.998393036651269
"AC062029.1",-0.35962546033323,0.872562272127233,0.558869470773495,0.484745628003953,0.998268157551358
"AC064807.1",-0.0650197340852061,2.54040049828771,0.0166027300250481,0.901952312570704,0.998393036651269
"AC064836.3",-0.123475927997679,1.94654694715462,0.0577460205749865,0.81860059788083,0.998393036651269
"AC067838.1",0.114560274383985,1.03917292683332,0.0374426326875152,0.85335506000736,0.998393036651269
"AC067852.2",-0.125795442193117,3.62567609770715,0.11973619187661,0.741878050378516,0.998393036651269
"AC068473.5",-0.274326024069537,2.69981915059479,0.192181761636616,0.677419121369785,0.998393036651269
"AC068888.1",0.312809402367068,2.46762845212497,0.607903937042078,0.467066474219732,0.996786684640935
"AC069148.1",0.687119955324324,1.28750397692595,1.34972916325627,0.292183503372991,0.976533285644717
"AC069185.1",-0.0724790523129515,1.24446271430253,0.0219306926831692,0.887430186668547,0.998393036651269
"AC069224.1",-0.368374150729984,0.681092458742133,0.407134710703184,0.548473362634925,0.998268157551358
"AC073111.5",0.448678835852477,2.57075136861256,1.32962639365619,0.295450764294154,0.976533285644717
"AC073195.1",-0.780541251039158,2.22146030691447,1.96761798567124,0.213351504228624,0.974697348743746
"AC073389.1",0.00987278703632894,1.72677566739285,0.000463813458050055,0.983560379719476,0.998393036651269
"AC073508.3",-0.00635406033269238,1.89895437533745,0.000190891304717487,0.98945281794094,0.998393036651269
"AC073896.2",-0.412301522119871,1.37707728535161,0.65888679675085,0.449888306298009,0.996717850314185
"AC074032.1",-0.263412604048762,2.78821696337894,0.310606621493342,0.598739102714589,0.998369998242679
"AC074117.1",0.100937909202742,3.51370824069387,0.0226750113738893,0.885552461210778,0.998393036651269
"AC078846.1",-0.522685391110763,3.24591761944948,0.531781584574169,0.495052601310017,0.998268157551358
"AC078909.1",-1.27752148100121,1.9644666599535,3.43611579758469,0.116409246054149,0.943266380088984
"AC078909.2",0.148945219744914,1.49732726972632,0.0761442778655391,0.792435751726258,0.998393036651269
"AC079922.2",-0.260425060004483,1.50507496890357,0.326876185432633,0.589573700529668,0.998268157551358
"AC080038.1",-0.279764380088791,2.52361889986173,0.468909235365179,0.520656196039789,0.998268157551358
"AC083798.2",-1.40461037193067,1.5485850642156,3.26870306413822,0.123829959205268,0.943266380088984
"AC083843.3",-0.336056333896568,1.10003877383025,0.135716801097435,0.72602463655699,0.998393036651269
"AC083880.1",0.402854423296162,1.11699469971138,0.423766644430744,0.540693958859185,0.998268157551358
"AC084033.3",-1.23689638418272,5.36541172393046,5.60801672856315,0.0584033968732059,0.934065759330736
"AC087239.1",0.584738515581134,1.50807244180205,0.597578608059795,0.470690186489809,0.996786684640935
"AC087741.1",-0.612884797397668,1.47078815565256,0.822299224007496,0.40163974728061,0.990955644908358
"AC090114.2",-0.55297912533154,2.79583954960317,1.21832944229048,0.314602751730028,0.976533285644717
"AC090152.1",-1.26073672336939,3.47187776328508,4.964267789309,0.0703462391130033,0.934065759330736
"AC090204.1",-0.0347719137410414,6.00547345936272,0.00506774693112629,0.945708050014368,0.998393036651269
"AC090360.1",0.0287695223227577,0.826685779634149,0.00421436653691533,0.950481579693714,0.998393036651269
"AC091132.5",0.00902870452719404,0.839125329656784,0.00022712537803655,0.988495357896293,0.998393036651269
"AC091133.2",0.683602321838379,1.93216083500695,1.06277882223176,0.344805262185833,0.981584065882146
"AC091153.3",-0.0845744255854772,1.31194900215118,0.0247016603490224,0.880594562020944,0.998393036651269
"AC091271.1",-0.126409456062838,3.18191433038519,0.104025734475091,0.75868564531827,0.998393036651269
"AC091729.3",-0.182175418494883,3.10659862451518,0.124392386686917,0.737139893961442,0.998393036651269
"AC092140.1",0.0753168753460911,1.54970113372146,0.0126645915632484,0.914300641500694,0.998393036651269
"AC092171.3",-0.427464643555207,1.63762860047906,0.389632828588099,0.556912012331969,0.998268157551358
"AC092171.4",-0.187090312890725,1.38598656468179,0.0567279753071219,0.820171325804934,0.998393036651269
"AC092171.5",0.307616328157947,1.02154441286377,0.540651753725615,0.491632610463923,0.998268157551358
"AC092279.1",-0.542347831585307,3.79041383827624,1.93568827063337,0.216604294122813,0.974697348743746
"AC092747.4",0.171753113277379,1.97072274808323,0.123380753176307,0.738160614555396,0.998393036651269
"AC092803.2",-0.241508588400529,1.30922129134309,0.147084486852878,0.715393882790287,0.998393036651269
"AC092910.3",-0.428707591313218,1.09915711555378,0.584878823957806,0.475218110136526,0.996829408198228
"AC092958.1",-2.22447922006832,4.28876542302711,5.97052099394625,0.0528828463101097,0.934065759330736
"AC093157.1",-0.172891344639221,3.79836821528553,0.217308217060296,0.658579568204298,0.998393036651269
"AC093227.1",-0.640180651424219,1.26469658863701,0.865069527489583,0.390449952923227,0.987249398121718
"AC093249.6",0.0331506037759803,2.67119646082045,0.00341909608830941,0.955390844797114,0.998393036651269
"AC093297.2",0.0604880254456159,2.56275901999847,0.0127594816375482,0.913981783898467,0.998393036651269
"AC093323.1",0.0195920169556994,4.51050508232538,0.00322000578439903,0.956707404248738,0.998393036651269
"AC093525.4",0.420548898353987,0.68821126325767,0.925737688976697,0.375442004964477,0.986402224503596
"AC093525.6",-0.729226007963866,1.16944464407237,1.23499341495462,0.311614760880905,0.976533285644717
